D01,D02,D03,D04,D05,D06,D07,D08,D09,FEVD01,FEVD04,FEVD07,FEVD02,FEVD05,FEVD08,FEVD03,FEVD06,FEVD09,step,pD01_ll,pD01_ul,pD02_ll,pD02_ul,pD03_ll,pD03_ul,pD04_ll,pD04_ul,pD05_ll,pD05_ul,pD06_ll,pD06_ul,pD07_ll,pD07_ul,pD08_ll,pD08_ul,pD09_ll,pD09_ul,pFEVD01_ll,pFEVD01_ul,pFEVD04_ll,pFEVD04_ul,pFEVD07_ll,pFEVD07_ul,pFEVD02_ll,pFEVD02_ul,pFEVD05_ll,pFEVD05_ul,pFEVD08_ll,pFEVD08_ul,pFEVD03_ll,pFEVD03_ul,pFEVD06_ll,pFEVD06_ul,pFEVD09_ll,pFEVD09_ul,nD01_ll,nD01_ul,nD02_ll,nD02_ul,nD03_ll,nD03_ul,nD04_ll,nD04_ul,nD05_ll,nD05_ul,nD06_ll,nD06_ul,nD07_ll,nD07_ul,nD08_ll,nD08_ul,nD09_ll,nD09_ul,nFEVD01_ll,nFEVD01_ul,nFEVD04_ll,nFEVD04_ul,nFEVD07_ll,nFEVD07_ul,nFEVD02_ll,nFEVD02_ul,nFEVD05_ll,nFEVD05_ul,nFEVD08_ll,nFEVD08_ul,nFEVD03_ll,nFEVD03_ul,nFEVD06_ll,nFEVD06_ul,nFEVD09_ll,nFEVD09_ul
.43265611,.10573299,.0055239042,0,.2761299,.006741791,0,0,.1169726,0,0,0,0,0,0,0,0,0,0,.40135357,.45262054,.077698052,.12363681,.00018872018,.015591608,0,0,.24909641,.29797161,.00081294507,.0168816,0,0,0,0,.07256569,.18554437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.40854043,.45677182,.084140718,.12732525,-.0027714646,.013819274,0,0,.25179985,.30045992,-.00085616513,.014339747,0,0,0,0,.054142408,.17980279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.12812589,.078747958,.01019811,.076822571,.11598051,.016807785,.019890688,.019649969,.16457918,1,0,0,.12787172,.87212825,0,.0022177852,.0033035267,.9944787,1,.10525256,.14353436,.058978666,.093344793,.0010619329,.026104584,.05826813,.096521601,.095031932,.13201314,.0071463278,.029060254,.00015386092,.045451768,-.000048302521,.037601501,.1012487,.25910991,1,1,0,0,0,0,.078340977,.177385,.82261503,.92165899,0,0,.000052082185,.0091549773,.000087075605,.014317949,.98137641,.99937028,.10809679,.14815497,.061278667,.09621726,-.0028696398,.023265861,.05724369,.096401453,.096728854,.13523217,.0052466746,.028368894,-.00017931711,.039960694,.0031698404,.036130097,.075858638,.25329974,1,1,0,0,0,0,.080863595,.17487985,.82512009,.9191364,0,0,-.0028949452,.0073305154,-.0039317696,.010538823,.98533207,1.0036254
.08041878,.056869432,.017640553,.059814908,.083054043,.029329473,.027061915,.030365918,.21785741,.96999907,.028116101,.0018848511,.16173211,.83467495,.0035929615,.0032624428,.0079539791,.9887836,2,.05723682,.09715727,.038663208,.072756514,.0035182105,.041676052,.038272098,.079204112,.060764559,.10048991,.015233509,.047042489,.003225523,.049993895,.009839084,.057060324,.13333279,.34102792,.95453167,.98119926,.016087718,.043350503,.00001766453,.0097965421,.10972962,.21117109,.78611863,.88590842,.00017354474,.01217374,.0001641454,.012314903,.001357949,.024934322,.96874136,.99558491,.061089832,.099747732,.039256345,.074482515,-.00037043192,.035651539,.040048718,.079581097,.063337781,.1027703,.013039463,.045619484,.0040631588,.050060671,.0076865852,.05304525,.10045592,.3352589,.95599133,.98400682,.014193635,.042038567,-.0025149689,.0062846709,.11090356,.21256065,.78350455,.88584536,-.002442668,.0096285911,-.0032781679,.009803053,-.0035108854,.019418843,.97530681,1.0022603
.05238663,.032205027,.020121276,.034886226,.04823526,.039043304,.030532481,.030464921,.22880557,.95193309,.042955566,.0051113614,.1739352,.81502694,.011037866,.0049597281,.013221793,.9818185,3,.024308298,.067451701,.013264252,.046687141,.002838562,.04790318,.015362692,.053911172,.027716581,.062708214,.02197052,.059575506,.0087296851,.058421567,.0078310538,.056567851,.13743284,.34999263,.92700577,.96702838,.027333632,.064609647,.00030377309,.018453566,.1211856,.22310762,.7569043,.86871409,.0011928255,.035216607,.0002089363,.01636555,.0029386859,.035517387,.95295477,.9919287,.032291111,.072482154,.015017098,.049392957,.00024220896,.040000346,.0155961,.054176357,.030361274,.066109248,.019731849,.058354758,.0065674349,.054497529,.0077411062,.053188737,.10585079,.35176036,.93207431,.97179186,.024555478,.061355654,-.0040207319,.014243455,.12104758,.22682284,.75997883,.87007505,-.0059311683,.0280069,-.0034207858,.013340242,-.0037846111,.030228198,.96206439,1.0015726
.037725709,.029789716,.026135892,.030629426,.046857696,.048798867,.032628525,.029199541,.24820599,.94344789,.047418982,.0091331527,.17630181,.80548888,.018209288,.0059007583,.018818099,.97528112,4,.011936676,.054594889,.0097798612,.047038794,.0060314406,.05715964,.0049699154,.052857481,.023087135,.064080507,.027976945,.074646741,.0084087402,.05638016,.0045404481,.050865453,.14892957,.38034862,.91391277,.96108675,.030836154,.072672606,.0010161658,.030908929,.1216426,.22635314,.73876554,.86019516,.0023725436,.057396818,.00019681023,.019358249,.0048769685,.048000269,.93601763,.98959219,.01593088,.059520543,.011779661,.04779977,.0033790048,.048892781,.006602555,.054656297,.025657624,.068057768,.026209347,.071388394,.0093486318,.055908419,.0075765336,.050822545,.11469097,.38172102,.91907066,.96782511,.026946349,.067891613,-.0055640577,.023830364,.12249582,.23010778,.74666142,.86431634,-.0084473342,.04486591,-.0039084461,.015709963,-.0042724716,.04190867,.94875544,1.0018067
.028825235,.030680465,.029609045,.035338309,.03994929,.056326188,.023751697,.020401523,.26599044,.93554825,.050806306,.013645475,.17782894,.79780036,.024370713,.0073445095,.024394052,.96826142,5,.0043013273,.046972975,.010225063,.047303271,.0068477858,.060675673,.012267075,.057334252,.01489304,.058807403,.033754542,.083831251,.0032074016,.04116416,.0022650012,.035125583,.15907121,.40519342,.90044165,.95655227,.031009959,.080252156,.002277137,.042835664,.12410825,.22716182,.72128892,.85173458,.0046812338,.072513707,.00031285957,.02276686,.0065687895,.059915211,.92204106,.9866097,.0078344587,.049816012,.01273616,.048624769,.0042756135,.054942474,.012804125,.057872497,.018693844,.061204739,.030878993,.081773378,.0053544743,.042148918,.0038815902,.036921453,.12287777,.4091031,.90662944,.96446705,.027880495,.073732115,-.0063703493,.033661298,.12372098,.2319369,.7356922,.85990852,-.0096992794,.058440704,-.0043746005,.01906362,-.0049600224,.053748127,.93427593,1.0022469
.020361384,.014962021,.034997713,.021320783,.026449595,.06191786,.024299927,.022275727,.28600129,.9284575,.055617414,.015925106,.18103692,.79193825,.027024845,.0084986184,.0291468,.9623546,6,-.0018460416,.032265354,-.0040676128,.029021755,.010307266,.070854619,.0023140023,.04264617,.0033132511,.043000046,.036404714,.090742171,.002548398,.040656313,.0023726209,.0374543,.17115134,.43639523,.89028662,.9522835,.032949015,.088759385,.0029923157,.048822932,.13202953,.23136967,.71039927,.84704828,.0049426313,.078264222,.00039207589,.026618373,.0082078585,.068947062,.90892583,.98369789,.0015939013,.03912887,-.0018330304,.031757072,.0069466522,.063048773,.0012129465,.041428618,.0065503661,.046348821,.033950284,.089885436,.0063463734,.042253483,.0050129537,.039538499,.13161801,.44038457,.8960368,.96087819,.030004768,.081230059,-.0062794667,.038129676,.12641385,.23565999,.72811723,.85575926,-.0098513197,.063901007,-.0049365847,.021933822,-.0053547556,.063648358,.92203498,1.0026742
.01302336,.011186468,.038359463,.016632581,.018420303,.06682618,.022030633,.020902295,.3014181,.92442226,.057219241,.018358517,.18078412,.78869927,.0305166,.0098123178,.032661948,.95752573,7,-.0040225713,.025383493,-.0057840631,.023680829,.011026192,.076725826,-.0034224638,.032594368,-.0025936458,.033625439,.037836283,.097833142,.0033190541,.036393836,.0030021311,.035806805,.17939977,.46120316,.88275236,.95088887,.034107983,.090516508,.0036319778,.052190933,.131761,.23221773,.70300543,.84611291,.0061329012,.084224969,.00088295719,.030138044,.0096467389,.077599227,.89829332,.98204905,-.0022118797,.028258599,-.003552418,.025925355,.0075822286,.069136694,-.00098146719,.034246631,.00061536592,.036225241,.036380019,.097272336,.0055228267,.038538441,.0046591363,.037145454,.13838585,.46445036,.88942266,.95942187,.030266767,.084171712,-.0063059828,.043023016,.12599756,.23557068,.7229147,.85448384,-.010336991,.071370192,-.0054824953,.02510713,-.0059641427,.071288042,.911663,1.0033885
.0090264576,.0081689004,.041430276,.012434304,.013396325,.07083407,.023002312,.022189416,.31130123,.92146724,.058173522,.020359254,.18049771,.78588468,.03361759,.010928851,.035453498,.95361763,8,-.0046630595,.020608654,-.0064350124,.019493047,.011619315,.081061617,-.0048441729,.027466327,-.0045373645,.027282927,.038820315,.10368292,.0059059244,.036530074,.005362967,.036322046,.18262196,.47825432,.87837797,.95049584,.035035532,.092299402,.0039459276,.055870123,.13163596,.23254676,.69816387,.84530699,.006597627,.091701515,.0011534292,.034588762,.010127243,.084170125,.88719422,.98165959,-.0041111899,.022164105,-.0049391882,.021276988,.0081620086,.074698545,-.0032546439,.028123252,-.0024950407,.029287688,.037915204,.10375293,.0075833951,.038421229,.006560964,.037817869,.14255188,.48005056,.88444132,.95849317,.030306051,.086040996,-.0063688504,.047087356,.12563945,.23535596,.71842301,.85334635,-.010781675,.078016855,-.0061547048,.028012406,-.0066583198,.07756532,.90288091,1.0043544
.0073716072,.0070890463,.043632884,.010634889,.01137748,.074510574,.021636076,.020415606,.31779712,.91881126,.058642417,.022546317,.17999622,.78286451,.03713927,.011951395,.03780587,.95024276,9,-.0043200208,.017217819,-.0039763171,.016814448,.012029402,.085217878,-.0039691338,.023353551,-.0033827201,.022381216,.03999725,.11177956,.0056595099,.034774248,.0041840421,.03325256,.183525,.48793542,.87254179,.95003092,.03530078,.093087986,.0043588262,.060108684,.13116014,.23198281,.69298345,.84413671,.0068207039,.10144871,.0013791311,.037156306,.010444559,.090718836,.87963247,.9822678,-.0033985581,.018141773,-.0035834443,.017761536,.0082099028,.079055868,-.0024718614,.023741638,-.001740346,.024495307,.039443895,.10957725,.0069147302,.036357421,.0057574431,.035073768,.14534432,.49024996,.8797273,.95789522,.030155346,.087129489,-.0064618117,.051554445,.12509716,.23489529,.71348071,.85224831,-.011126514,.085405052,-.0069124443,.030815234,-.0075185243,.083130263,.89491493,1.0055707
.0062245014,.0057187118,.045450728,.008888999,.0092977276,.077216186,.020217072,.018862078,.32221812,.91656172,.058964498,.024473749,.17956795,.78033346,.040098563,.012845908,.039942831,.94721127,10,-.0031310217,.015268374,-.0040520374,.014232831,.01220273,.088559717,-.003329224,.019542452,-.0037703775,.019753538,.040839888,.11765535,.0045708129,.032551318,.0024628225,.030536529,.18384828,.49907839,.86696279,.94970047,.035434686,.093372032,.0047200089,.064009152,.13073055,.23176332,.68902695,.84297651,.0069275382,.11004317,.0016026419,.03935273,.010956734,.097261146,.87165546,.98245692,-.0028951727,.015344176,-.003629321,.015066745,.0082229609,.082678497,-.0025750578,.020353055,-.0023993573,.020994812,.04025289,.11417948,.0063049048,.03412924,.0050321491,.032692008,.14711055,.49732569,.87569737,.95742607,.030002477,.087926522,-.0065047811,.05545228,.1246447,.2344912,.70934737,.85131955,-.011294144,.091491267,-.0077173142,.03340913,-.0084082335,.088293895,.88753784,1.0068847
.004554797,.0042596576,.046896767,.0073948619,.0073610777,.079279602,.018825036,.017580053,.32572553,.9146809,.059167795,.026151313,.17917508,.77821028,.042614654,.013640794,.041831877,.94452733,11,-.004187719,.0125064,-.0049098711,.011875091,.011819027,.091027319,-.0039593107,.016914798,-.0045368443,.017004292,.040838309,.12304485,.003127652,.029520061,.001871865,.028834946,.18386805,.50934035,.86237562,.94938147,.03551187,.094300866,.0049459878,.067040026,.13038987,.23155437,.68591577,.84205532,.0073032938,.11722814,.0016749068,.042322073,.011158282,.10466391,.86192304,.9828589,-.0035145944,.012624188,-.0040882579,.012607573,.0080966996,.085696831,-.0028767774,.017666502,-.0031729303,.017895086,.040647052,.11791214,.0055271131,.032122958,.0044210376,.030739067,.14846081,.50299025,.87234175,.95702004,.029878888,.088456705,-.0064464635,.058749087,.1242432,.23410696,.70588136,.85053921,-.011307813,.096537121,-.0085227499,.035804339,-.0093159098,.092979662,.88080835,1.0082463
.00394317,.0036561254,.047999725,.0063106148,.0062150233,.080647454,.017704291,.016697317,.32785198,.91310561,.059291542,.027602879,.17880112,.77640259,.044796292,.014343299,.043479156,.94217753,12,-.0027178375,.010624509,-.0030172733,.009785831,.010854963,.09267883,-.0025902521,.014625335,-.002971594,.014621673,.040499836,.12698269,.0025742813,.028585715,.0015552657,.027391564,.182739,.51649904,.85870492,.94912308,.035548143,.095357426,.0051490394,.070427336,.13010851,.23139581,.68268329,.84137011,.0078245066,.12326505,.0016225101,.044718537,.010897119,.11016637,.85230696,.98342001,-.0026254153,.010511756,-.0030164542,.010328705,.0079297274,.088069722,-.0022177924,.014839021,-.002423428,.014853475,.040575042,.12071986,.0048704483,.030538136,.0039724777,.029422158,.14907321,.50663072,.86956209,.95664912,.029767325,.088815756,-.0063522686,.061558027,.12385376,.23374848,.7029469,.84985828,-.011273094,.10086568,-.0093130469,.037999645,-.010211268,.097169578,.87473744,1.0096177
.0034278804,.0032258581,.048790418,.0055917236,.0054428447,.081591457,.016980929,.016142724,.3285324,.91174889,.059367381,.028883746,.17846087,.77478081,.046758335,.014965479,.044895485,.94013906,13,-.0016287899,.0091705136,-.0017036771,.0086205974,.010081375,.093681544,-.0014404317,.012866508,-.0015312,.012874942,.039580442,.12962726,.002731496,.027670793,.0011423137,.026126968,.17984727,.52039343,.85483158,.94889212,.035531923,.09617646,.0053561614,.073447943,.12987351,.23125917,.68008351,.84078741,.008025988,.12675232,.0015387419,.046643879,.010659107,.11561301,.84535348,.9839505,-.0019410517,.008796812,-.002178879,.0086305952,.0077172355,.089863606,-.0014833922,.012666839,-.0016344374,.012520127,.040297672,.12288523,.0044710892,.029490769,.0037198465,.028565602,.14902717,.50803763,.86716384,.95633394,.029677292,.089057468,-.0062550469,.064022541,.1235023,.23341943,.70031214,.84924948,-.011202999,.10471967,-.010071285,.040002242,-.011094857,.10088583,.86929715,1.010981
.003147715,.0029904284,.049276989,.0050782752,.004913284,.082144663,.016192518,.015408206,.32776281,.91052413,.059416287,.030059569,.17814019,.77327323,.048586588,.015518547,.046129566,.93835187,14,-.00096924568,.0081665721,-.0010941537,.0076481588,.0092733391,.094094068,-.00071008957,.011408861,-.00085662946,.01147107,.038457487,.12947538,.0016722034,.026639462,.00068991457,.025142554,.17597297,.52127993,.8519271,.94872588,.035514813,.096651986,.005568176,.076222658,.12967241,.23112813,.67786092,.84022462,.008177394,.12857151,.0014617688,.048678927,.010493508,.12053551,.83934563,.98426378,-.0013721586,.0076675885,-.0015180372,.0074988939,.0075245365,.091029443,-.00087086775,.011027418,-.00099773507,.010824303,.03991846,.12437087,.0038864098,.028498627,.0032310921,.027585318,.14826468,.50726092,.86500669,.95604157,.029605605,.089226969,-.0061608399,.066279978,.12316878,.23311161,.69787824,.84866822,-.011107935,.10828111,-.010792281,.041829377,-.0119547,.10421383,.86439013,1.0123136
.0028729411,.0027177378,.049515948,.004655452,.0044679977,.08235769,.015450185,.014695982,.32590869,.90942329,.059450358,.031126339,.17784974,.77190381,.050246429,.016011268,.047219697,.93676901,15,-.00081499538,.0071770772,-.00098910753,.0067509217,.0088320561,.094842538,-.00043301197,.0102021,-.00048434403,.01017726,.037095428,.12837297,.00095409784,.02547399,.000083994244,.024119254,.17152594,.51978344,.85007989,.94863433,.035497751,.096677169,.0057535563,.077350408,.12949772,.23100626,.6760093,.83966964,.0083379867,.13003761,.0014036091,.050728753,.010654544,.12498759,.83399647,.98449433,-.0010443417,.006790224,-.0011772574,.006612733,.0073538576,.091678038,-.00054533454,.009856239,-.00069521909,.0096312147,.039430976,.1252844,.0033527263,.027547643,.0027608925,.02663107,.14698645,.5048309,.8630662,.95578039,.029552501,.089348212,-.0060805995,.068333276,.12286771,.23283176,.69566327,.84814435,-.011000652,.11149351,-.011470458,.043492995,-.012782406,.1072218,.85994095,1.013597
.0026434604,.0024948844,.049550254,.0042978949,.0041146073,.082253754,.01468522,.013966694,.32324293,.9084301,.059474356,.032095563,.1775846,.77066374,.051751658,.016451284,.048190605,.93535811,16,-.0006263901,.0063100467,-.00083183567,.0059941281,.0077804122,.094685398,-.00037895935,.0092616417,-.00034400652,.0090536671,.03556044,.12693812,-.00011516978,.024316786,-.00073610485,.02294457,.1680319,.5165658,.84854734,.94855165,.035481945,.096767858,.0059396811,.078274064,.12934911,.23090054,.67448688,.83914316,.0085848011,.13124907,.0013726243,.052876137,.010787982,.12901267,.82923186,.98441136,-.00082930503,.0061162258,-.0009388394,.0059286081,.0072170934,.091883413,-.00034447486,.0089402646,-.00047173293,.0087009473,.038854867,.12565264,.0027586778,.026611762,.0022465463,.025686841,.14525196,.50123394,.86132795,.95553225,.029511897,.089436814,-.0059976727,.070188798,.12259129,.23257792,.69366562,.84766185,-.010879348,.11438266,-.012104856,.045007426,-.013570524,.10995173,.85589671,1.0148195
.0024753509,.0023465112,.049416702,.0040310482,.0038532307,.081873268,.01399953,.013343545,.3199324,.90753877,.059491724,.032969523,.17734468,.76954818,.053107161,.016845005,.049056757,.93409824,17,-.00030530177,.0055650631,-.00047421028,.0053267572,.0069343066,.093881428,-.00023995689,.0084420796,-.00022755811,.0080484552,.033440933,.12622102,-.00096264656,.023153163,-.0017322169,.021917671,.16363284,.51174974,.84719276,.94847608,.035467796,.096839257,.0061155455,.079106182,.12922317,.23081383,.67324585,.83866441,.0087532587,.1322981,.0013458137,.05454465,.010902813,.13253316,.82498169,.98432505,-.00057390193,.0055246036,-.00063854741,.0053315698,.0071102977,.091723107,-.00011008855,.0081721852,-.00020397636,.0079104379,.038179014,.12556753,.0022396089,.025759451,.0017979488,.024889141,.14315657,.49670821,.85977548,.95530206,.029481245,.0895022,-.0059213997,.071860448,.12234002,.23234935,.69186753,.84722883,-.010758379,.1169727,-.01269521,.046385221,-.014315318,.11242883,.85222179,1.0159748
.0023360958,.0022208258,.049138598,.0038021277,.0036339022,.08126732,.013384332,.012789897,.31604373,.90673226,.059505407,.033762351,.17712609,.76853299,.054340914,.017198166,.049829349,.93297249,18,-.0001751888,.0049709016,-.00026264883,.004758657,.0063976366,.092685536,-.00017015809,.0077078994,-.00028740737,.0072102728,.031689055,.12556145,-.0016064958,.021998135,-.0026644948,.020955075,.1581769,.50575501,.84603143,.94840628,.035455424,.096897364,.0062836446,.080443904,.12911606,.23074394,.67222548,.83823133,.0088636745,.1332469,.0013227826,.055817381,.010970186,.13555279,.8209101,.98416436,-.00042233241,.005094524,-.0004686091,.0049102609,.0070326352,.091244556,.000029208015,.0075750472,-.000056419361,.0073242239,.037447006,.12508763,.0017513318,.025017332,.0013830218,.024196772,.14070781,.49137965,.85838175,.95508277,.029458538,.089552276,-.0058463868,.07337109,.12210972,.23214248,.69023645,.84682953,-.010634414,.11931624,-.013242564,.047638897,-.015015112,.11467381,.84888488,1.01706
.0022204663,.0021160021,.04873351,.0036047681,.003445447,.080474555,.012826021,.012281819,.31163499,.90599781,.059516363,.034485832,.17692561,.76760292,.055471465,.017515823,.05052007,.9319641,19,-.00017205888,.0045482414,-.00022689483,.0044631888,.0059162248,.091150865,-.00022077314,.0069770534,-.00045324318,.0065068211,.030292869,.12454139,-.0021988018,.021130141,-.003213058,.02003637,.15237281,.49738953,.84498954,.94834244,.035444327,.096944496,.0064440202,.082175016,.12902305,.23068662,.67137396,.83783394,.0089739356,.13474837,.0013029098,.057588875,.010872964,.13827088,.81709421,.98398149,-.00032675947,.0047676922,-.00036832935,.0046003335,.0069844029,.090482615,.000086327964,.0071232081,-4.5380136e-07,.0068913475,.036673136,.12427598,.001323048,.024328994,.0010068194,.023556819,.13795534,.48531464,.85711795,.95487767,.029441971,.089590751,-.0057781092,.074749775,.12189741,.23195381,.68874282,.84646302,-.01051301,.12145594,-.013748434,.04878008,-.015669372,.11670952,.84585363,1.0180745
